	Id	Company	Country	Work Expirience	Job Years	Professional Training	Position	Salary
443	1443	Amazon	Australia	7	4.0	True	Senior	9328.8
444	1444	Amazon	Germany	8	5.0		Teamlead	12230.399999999996
445	1445	Netflix	USA	6	3.0		Senior	10140.0
446	1446	Amazon	Australia	4	2.0		Middle	7996.799999999999
447	1447	Netflix	Germany	5	1.0		Middle	5385.599999999999
448	1448	Netflix	Australia	6	2.0		Middle	6806.8
449	1449	Google Inc	Germany	4			Middle	6364.8
450	1450	Netflix	USA	4	2.0		Middle	6854.4
451	1451	Google Inc	USA	8	4.0	True	Teamlead	16325.4
452	1452	Google Inc	Germany	5	2.0	True	Junior	5564.159999999999
453	1453	Google Inc	Australia	3			Middle	6320.6
454	1454	Netflix	USA	8	4.0		Teamlead	14196.0
455	1455	Netflix	USA	5	2.0	True	Middle	7882.559999999999
456	1456	Netflix	Australia	6	3.0	True	Middle	7929.48
457	1457	Netflix	Germany	5		True	Junior	5100.4800000000005
458	1458	Google Inc	USA	8	2.0		Teamlead	13104.0
459	1459	Netflix	Australia	7	4.0	True	Middle	7929.48
460	1460	Netflix	USA	3			Junior	4743.200000000001
461	1461	Amazon	Germany	7	3.0	True	Senior	9328.8
462	1462	Netflix	USA	5		True	Junior	5950.5599999999995
463	1463	Amazon	Germany	5	1.0		Middle	6364.8
464	1464	Netflix	USA	7	4.0	True	Senior	10046.4
465	1465	Netflix	Australia	6	1.0	True	Senior	9328.8
466	1466	Google Inc	Australia	7	4.0	True	Middle	9962.68
467	1467	Amazon	USA	3	2.0	True	Middle	9032.1
468	1468	Netflix	USA	5	1.0		Junior	4804.800000000001
469	1469	Google Inc	Australia	7	1.0		Senior	8112.0
470	1470	Netflix	Germany	5	1.0		Middle	6364.8
471	1471	Google Inc	USA	6	2.0		Middle	7956.0
472	1472	Amazon	Germany	4	2.0	True	Middle	6709.5599999999995
473	1473	Amazon	Germany	4	2.0		Junior	5644.799999999998
474	1474	Google Inc	Germany	8	5.0	True	Teamlead	14064.959999999994
475	1475	Amazon	Germany	3			Junior	4743.200000000001
476	1476	Google Inc	Australia	6	1.0		Teamlead	9734.4
477	1477	Amazon	USA	4		True	Junior	6491.5199999999995
478	1478	Amazon	Australia	6		True	Senior	10883.599999999999
479	1479	Amazon	Australia	5	1.0	True	Middle	9196.319999999998
480	1480	Netflix	Germany	4	2.0	True	Middle	5677.320000000001
481	1481	Netflix	USA	6	3.0	True	Teamlead	14148.68
482	1482	Netflix	Germany	3	1.0		Middle	4525.4000000000015
483	1483	Netflix	Australia	5	2.0	True	Middle	6709.56
484	1484	Netflix	Australia	3	3.0		Junior	5205.200000000001
485	1485	Amazon	Germany	4	2.0	True	Middle	6193.439999999999
486	1486	Netflix	USA	7	1.0		Middle	6895.2
487	1487	Google Inc	Germany	8	5.0	True	Teamlead	13060.319999999998
488	1488	Netflix	Australia	7	1.0		Senior	8008.0
489	1489	Amazon	Germany	5	1.0	True	Junior	5950.5599999999995
490	1490	Netflix	USA	5		True	Middle	7929.48
491	1491	Netflix	Germany	6			Middle	5348.200000000002
492	1492	Amazon	Australia	5	1.0		Junior	5644.8
493	1493	Amazon	USA	5		True	Junior	6530.159999999999
494	1494	Amazon	USA	6	1.0		Teamlead	13249.599999999999
495	1495	Amazon	USA	8	3.0		Teamlead	15287.999999999996
496	1496	Amazon	Australia	3	3.0		Junior	4804.8
497	1497	Netflix	Australia	3		True	Junior	5985.9800000000005
498	1498	Netflix	Germany	5			Middle	6364.8
499	1499	Netflix	Germany	5	2.0	True	Middle	6756.48
500	1500	Google Inc	Australia	3	2.0	True	Middle	7225.68
501	1501	Google Inc	USA	4	1.0	True	Junior	7032.48
502	1502	Google Inc	Australia	5	1.0	True	Middle	9196.319999999998
503	1503	Netflix	Australia	5	1.0		Middle	6364.8
504	1504	Google Inc	USA	3	1.0	True	Junior	6375.599999999999
505	1505	Amazon	USA	8	3.0		Teamlead	11356.8
506	1506	Google Inc	USA	4	2.0		Junior	6048.0
507	1507	Amazon	Australia	3	2.0		Junior	4804.8
508	1508	Amazon	Germany	8	5.0	True	Teamlead	12055.679999999998
509	1509	Amazon	Germany	7	1.0		Teamlead	9734.4
510	1510	Google Inc	Australia	4	1.0	True	Middle	7882.559999999999
511	1511	Google Inc	USA	8	2.0	True	Teamlead	14148.679999999998
512	1512	Netflix	USA	8	5.0	True	Teamlead	13813.800000000001
513	1513	Netflix	USA	7	3.0	True	Middle	9251.06
514	1514	Amazon	Australia	5	1.0	True	Middle	7882.559999999999
515	1515	Google Inc	Germany	6	3.0	True	Middle	7268.69
516	1516	Netflix	Australia	6	3.0	True	Teamlead	12127.439999999999
517	1517	Amazon	Germany	4	1.0		Middle	6364.8
518	1518	Google Inc	USA	7	4.0		Middle	7425.6
519	1519	Amazon	Germany	3			Junior	4065.600000000001
520	1520	Netflix	Germany	4			Junior	4065.600000000001
521	1521	Amazon	Germany	8	4.0	True	Teamlead	11051.039999999999
522	1522	Google Inc	Germany	7	1.0		Teamlead	11356.799999999997
523	1523	Netflix	Australia	7	3.0		Senior	8112.0
524	1524	Amazon	Australia	5	1.0		Middle	6854.4
525	1525	Google Inc	Australia	3			Junior	4804.8
526	1526	Google Inc	USA	3	2.0		Middle	7330.400000000001
527	1527	Netflix	USA	4	1.0	True	Middle	9149.4
528	1528	Netflix	Australia	4	1.0		Junior	4838.4
529	1529	Amazon	Australia	3			Junior	6036.799999999999
530	1530	Netflix	USA	3	1.0		Junior	4804.8
531	1531	Google Inc	USA	7	2.0	True	Senior	11661.0
532	1532	Amazon	Australia	5	2.0		Middle	6854.4
533	1533	Amazon	Australia	6	2.0		Middle	8044.400000000001
534	1534	Google Inc	Germany	7	4.0		Senior	6864.0
535	1535	Amazon	Germany	3	2.0		Junior	5174.4
536	1536	Netflix	Australia	3	1.0	True	Junior	4675.4400000000005
537	1537	Amazon	Australia	4	2.0		Junior	5241.599999999999
538	1538	Netflix	USA	6	1.0		Middle	6895.2
539	1539	Netflix	USA	5	1.0	True	Middle	7225.679999999999
540	1540	Netflix	USA	4	1.0		Middle	7344.0
541	1541	Amazon	USA	3		True	Junior	5950.56
542	1542	Google Inc	USA	8	4.0	True	Teamlead	14148.679999999998
543	1543	Google Inc	USA	8	3.0	True	Teamlead	17581.199999999993
544	1544	Google Inc	USA	5	1.0	True	Middle	9853.199999999999
545	1545	Google Inc	Australia	6		True	Middle	8590.27
546	1546	Netflix	Australia	6	1.0	True	Senior	10883.599999999999
547	1547	Google Inc	USA	8	4.0		Teamlead	13249.599999999999
548	1548	Google Inc	Germany	6	2.0	True	Middle	7827.82
549	1549	Amazon	Germany	3	1.0	True	Junior	5525.5199999999995
550	1550	Netflix	Germany	3	3.0	True	Junior	5525.5199999999995
551	1551	Google Inc	Germany	5	2.0		Junior	5644.799999999998
552	1552	Google Inc	Australia	3	1.0	True	Middle	6193.44
553	1553	Google Inc	Germany	5		True	Junior	5950.5599999999995
554	1554	Netflix	Australia	6	3.0		Teamlead	11356.800000000001
555	1555	Netflix	Germany	3	2.0		Junior	3726.800000000001
556	1556	Netflix	USA	6	3.0	True	Teamlead	12827.100000000004
557	1557	Amazon	USA	5			Middle	6364.8
558	1558	Google Inc	Germany	4	2.0		Middle	6283.2
559	1559	Google Inc	Germany	4	1.0	True	Middle	7319.5199999999995
560	1560	Google Inc	USA	3			Middle	6283.200000000001
561	1561	Amazon	Germany	4			Middle	5385.599999999999
562	1562	Amazon	Germany	6	2.0		Teamlead	9666.800000000001
563	1563	Netflix	USA	8	4.0	True	Teamlead	11971.960000000001
564	1564	Netflix	Germany	3	1.0	True	Junior	4285.820000000001
565	1565	Google Inc	Australia	6	1.0	True	Middle	9251.06
566	1566	Netflix	USA	6	3.0	True	Middle	7268.6900000000005
567	1567	Netflix	USA	8	4.0		Teamlead	12230.4
568	1568	Amazon	USA	5		True	Junior	8114.399999999999
569	1569	Google Inc	Australia	5	1.0		Middle	6364.8
570	1570	Google Inc	Australia	6	1.0	True	Middle	8539.44
571	1571	Netflix	USA	7	1.0	True	Senior	9209.199999999999
572	1572	Netflix	Germany	8	4.0		Teamlead	8808.800000000001
573	1573	Amazon	Germany	7	1.0		Middle	6364.8
574	1574	Google Inc	Australia	7	4.0		Middle	8044.400000000001
575	1575	Google Inc	Germany	7	3.0		Senior	8112.0
576	1576	Amazon	Germany	7	2.0		Middle	6320.6
577	1577	Google Inc	Germany	6	3.0	True	Teamlead	11971.96
578	1578	Netflix	USA	7	4.0	True	Middle	7268.6900000000005
579	1579	Google Inc	Germany	4	1.0		Middle	6283.2
580	1580	Google Inc	Germany	5	1.0		Middle	6854.4
581	1581	Netflix	USA	6			Senior	10140.0
582	1582	Google Inc	USA	4	2.0	True	Junior	6027.839999999999
583	1583	Amazon	Germany	3	3.0	True	Middle	5677.32
584	1584	Google Inc	Australia	3	2.0	True	Junior	5525.5199999999995
585	1585	Google Inc	Germany	6	3.0		Senior	7488.0
586	1586	Google Inc	USA	7	4.0		Teamlead	13249.599999999999
587	1587	Google Inc	Germany	7	4.0		Senior	7436.000000000002
588	1588	Google Inc	Australia	4			Junior	6115.2
589	1589	Amazon	Australia	3			Junior	4435.200000000001
590	1590	Google Inc	USA	6	3.0		Teamlead	12303.2
591	1591	Netflix	Germany	8	2.0	True	Teamlead	11971.960000000001
592	1592	Google Inc	Germany	8	2.0	True	Teamlead	14064.959999999994
593	1593	Amazon	Germany	5	2.0	True	Middle	6756.48
594	1594	Google Inc	USA	7	1.0	True	Senior	11661.0
595	1595	Google Inc	USA	8	2.0		Teamlead	14268.799999999997
596	1596	Amazon	Australia	3		True	Junior	5950.5599999999995
597	1597	Google Inc	Australia	8	4.0		Teamlead	12230.399999999996
598	1598	Netflix	Australia	4	1.0	True	Junior	6530.159999999999
599	1599	Netflix	Australia	5		True	Junior	6491.5199999999995
600	1600	Netflix	USA	3			Junior	5205.200000000001
601	1601	Amazon	Australia	4			Junior	4838.4
602	1602	Netflix	Germany	5	1.0		Junior	4065.600000000001
603	1603	Amazon	USA	8	3.0		Teamlead	13249.599999999999
604	1604	Netflix	USA	3	2.0		Middle	6732.000000000001
605	1605	Amazon	Australia	8	3.0	True	Teamlead	13060.319999999998
606	1606	Amazon	Germany	5	2.0		Junior	5241.599999999999
607	1607	Netflix	USA	8	4.0	True	Teamlead	12892.88
608	1608	Amazon	USA	3	3.0	True	Middle	8429.96
609	1609	Netflix	Germany	3	2.0		Junior	4804.8
610	1610	Netflix	USA	7	3.0		Teamlead	11424.4
611	1611	Google Inc	USA	6	2.0	True	Teamlead	12127.439999999999
612	1612	Netflix	Australia	4	1.0	True	Junior	6491.5199999999995
613	1613	Google Inc	Australia	5	1.0	True	Junior	6491.5199999999995
614	1614	Netflix	Australia	8	5.0		Teamlead	11356.8
615	1615	Google Inc	Australia	7	2.0	True	Senior	10883.599999999999
616	1616	Google Inc	Germany	8	4.0	True	Teamlead	11051.039999999999
617	1617	Google Inc	Germany	7	3.0		Senior	7436.000000000002
618	1618	Amazon	Australia	4		True	Junior	7032.48
619	1619	Netflix	Germany	3	1.0		Junior	4065.600000000001
620	1620	Amazon	Australia	6	3.0	True	Senior	11720.8
621	1621	Google Inc	Australia	5		True	Junior	6530.159999999999
622	1622	Google Inc	USA	6	2.0		Teamlead	12303.2
623	1623	Netflix	USA	7	2.0		Teamlead	11424.4
624	1624	Amazon	Germany	4		True	Middle	6193.439999999999
625	1625	Amazon	Australia	3		True	Middle	7827.82
626	1626	Google Inc	Australia	3	1.0	True	Junior	6942.319999999999
627	1627	Amazon	Germany	3	3.0	True	Junior	5065.06
628	1628	Amazon	Australia	5	2.0		Junior	6585.5999999999985
629	1629	Amazon	USA	6	2.0		Teamlead	10545.6
630	1630	Netflix	Australia	6	2.0	True	Middle	8590.27
631	1631	Amazon	USA	8	2.0		Teamlead	12230.4
632	1632	Netflix	USA	7	2.0	True	Teamlead	14148.68
633	1633	Amazon	Germany	3			Middle	5385.6
634	1634	Google Inc	USA	5	1.0	True	Junior	8114.399999999999
635	1635	Amazon	Germany	6	3.0		Senior	7436.000000000002
636	1636	Amazon	USA	6	2.0		Middle	6895.2
637	1637	Amazon	USA	5	1.0		Junior	6115.2
638	1638	Netflix	Germany	5	2.0		Middle	5385.599999999999
639	1639	Google Inc	Australia	8	5.0		Teamlead	12230.399999999996
640	1640	Google Inc	Germany	6			Senior	7488.0
641	1641	Google Inc	Germany	4		True	Junior	5950.5599999999995
642	1642	Amazon	Germany	5	1.0		Middle	5875.2
643	1643	Amazon	Germany	7	4.0	True	Teamlead	13060.319999999996
644	1644	Netflix	Australia	5		True	Junior	5950.5599999999995
645	1645	Netflix	Australia	3	3.0	True	Junior	5525.5199999999995
646	1646	Google Inc	USA	4	1.0	True	Middle	8539.439999999999
647	1647	Netflix	Germany	6	1.0	True	Senior	7893.599999999999
648	1648	Netflix	Australia	6	1.0	True	Middle	8539.44
649	1649	Netflix	Germany	8	5.0		Teamlead	8808.800000000001
650	1650	Amazon	USA	7	1.0		Middle	8663.2
651	1651	Amazon	Australia	6	1.0	True	Teamlead	13060.319999999996
652	1652	Netflix	Australia	8	3.0	True	Teamlead	11051.039999999999
653	1653	Amazon	USA	7	4.0		Middle	9282.0
654	1654	Amazon	USA	5			Middle	6854.4
655	1655	Google Inc	Germany	7	4.0	True	Middle	7929.48
656	1656	Google Inc	Germany	4	1.0		Junior	4435.200000000001
657	1657	Amazon	Germany	4			Middle	6283.2
658	1658	Google Inc	Germany	3	2.0	True	Middle	6709.56
659	1659	Amazon	Germany	7	2.0	True	Senior	10046.4
660	1660	Netflix	USA	5		True	Middle	7741.8
661	1661	Amazon	Germany	5	2.0		Middle	6364.8
662	1662	Netflix	Australia	6			Senior	8112.0
663	1663	Netflix	USA	5		True	Junior	6491.5199999999995
664	1664	Amazon	USA	7	3.0	True	Teamlead	13993.199999999999
665	1665	Amazon	Germany	5		True	Junior	5100.4800000000005
666	1666	Google Inc	Australia	7	1.0	True	Middle	9251.06
667	1667	Netflix	Germany	6		True	Middle	6709.56
668	1668	Amazon	Australia	8	5.0	True	Teamlead	16409.119999999995
669	1669	Google Inc	USA	8	3.0	True	Teamlead	14064.96
670	1670	Amazon	USA	8	2.0	True	Teamlead	17581.199999999993
671	1671	Netflix	Germany	3		True	Junior	5100.4800000000005
672	1672	Google Inc	Germany	6	1.0	True	Teamlead	11116.82
673	1673	Amazon	Germany	5	1.0		Middle	5385.599999999999
674	1674	Netflix	Australia	5	1.0	True	Junior	6491.5199999999995
675	1675	Netflix	USA	8	5.0		Teamlead	10410.400000000001
676	1676	Google Inc	Germany	4	1.0	True	Junior	5525.5199999999995
677	1677	Netflix	Germany	7	3.0	True	Senior	7893.599999999999
678	1678	Amazon	Germany	7	1.0	True	Middle	7268.69
679	1679	Netflix	USA	8	2.0	True	Teamlead	15069.599999999999
680	1680	Google Inc	USA	7	1.0		Senior	10920.0
681	1681	Google Inc	Germany	7	2.0	True	Senior	10046.4
682	1682	Netflix	Germany	6	3.0	True	Middle	6709.56
683	1683	Amazon	Germany	6	2.0	True	Senior	8551.400000000001
684	1684	Google Inc	Germany	7	1.0		Senior	7488.0
685	1685	Netflix	USA	4	2.0		Middle	6854.4
686	1686	Amazon	USA	4	2.0	True	Middle	7929.48
687	1687	Netflix	USA	8	4.0		Teamlead	11211.2
688	1688	Amazon	Germany	3	3.0		Junior	4435.200000000001
689	1689	Google Inc	USA	5		True	Middle	8445.599999999999
690	1690	Google Inc	USA	3	2.0		Middle	6806.8
691	1691	Amazon	Germany	4			Middle	6364.8
692	1692	Netflix	Australia	3			Junior	4804.8
693	1693	Netflix	Germany	6	3.0		Middle	5834.400000000001
694	1694	Google Inc	USA	7	2.0	True	Teamlead	13993.199999999999
695	1695	Amazon	Australia	6	3.0	True	Teamlead	13138.059999999998
696	1696	Google Inc	Australia	3	3.0		Junior	4804.8
697	1697	Amazon	USA	8	2.0		Teamlead	13104.0
698	1698	Google Inc	USA	8	4.0		Teamlead	13104.0
699	1699	Netflix	USA	6	1.0		Middle	6320.600000000001
700	1700	Google Inc	Germany	5	1.0		Junior	5644.799999999998
701	1701	Netflix	Australia	4		True	Middle	7319.5199999999995
702	1702	Google Inc	Australia	7	2.0	True	Senior	9328.8
703	1703	Google Inc	Australia	5	1.0		Middle	6895.2
704	1704	Amazon	Germany	8	2.0		Teamlead	10483.199999999999
705	1705	Netflix	Germany	7	3.0	True	Teamlead	11194.56
706	1706	Amazon	Germany	5			Middle	6283.2
707	1707	Amazon	Australia	5	1.0	True	Middle	7882.559999999999
708	1708	Google Inc	Germany	6	1.0		Middle	6895.2
709	1709	Google Inc	Australia	3	3.0	True	Junior	5525.5199999999995
710	1710	Netflix	Australia	7	1.0		Senior	8112.0
711	1711	Amazon	USA	6			Middle	7469.8
712	1712	Netflix	Germany	5	1.0		Junior	4838.4
713	1713	Google Inc	Germany	8	3.0		Teamlead	11211.199999999999
714	1714	Google Inc	Australia	6	2.0		Teamlead	10545.6
715	1715	Netflix	Germany	7	1.0		Senior	7436.000000000002
716	1716	Netflix	USA	6		True	Teamlead	11116.820000000003
717	1717	Amazon	Germany	4		True	Middle	7225.679999999999
718	1718	Netflix	USA	3	3.0	True	Junior	6446.44
719	1719	Google Inc	Australia	3	2.0		Middle	5385.6
720	1720	Netflix	Germany	6			Teamlead	8179.600000000003
721	1721	Google Inc	Germany	4			Middle	6283.2
722	1722	Google Inc	Germany	3	3.0		Middle	4936.8
723	1723	Google Inc	USA	6	3.0	True	Middle	9251.06
724	1724	Netflix	Australia	6	1.0	True	Senior	8551.4
725	1725	Google Inc	USA	3	1.0	True	Middle	7827.82
726	1726	Amazon	Germany	7	2.0		Teamlead	10545.6
727	1727	Google Inc	Germany	5	2.0	True	Junior	5525.5199999999995
728	1728	Amazon	Australia	5			Middle	7425.599999999999
729	1729	Netflix	USA	6	2.0		Senior	8580.0
730	1730	Netflix	Australia	4	2.0	True	Junior	6027.839999999999
731	1731	Amazon	Australia	5	2.0		Junior	4838.4
732	1732	Amazon	Australia	3	3.0		Junior	6036.799999999999
733	1733	Amazon	Australia	5	1.0	True	Middle	7929.48
734	1734	Netflix	Australia	7	4.0		Senior	8112.0
735	1735	Netflix	Australia	7	3.0		Middle	7469.8
736	1736	Netflix	Australia	8	4.0		Teamlead	9609.6
737	1737	Netflix	Australia	4	1.0	True	Middle	6709.56
738	1738	Amazon	USA	6	2.0	True	Senior	10883.599999999999
739	1739	Amazon	USA	8	5.0		Teamlead	12303.199999999999
740	1740	Amazon	USA	7	2.0		Teamlead	12303.2
741	1741	Netflix	USA	7	4.0		Teamlead	13182.0
742	1742	Amazon	Germany	7	1.0		Teamlead	10545.6
743	1743	Netflix	USA	7	2.0	True	Teamlead	13993.199999999999
744	1744	Google Inc	USA	8	3.0	True	Teamlead	15237.039999999997
745	1745	Amazon	USA	4		True	Middle	9196.319999999998
746	1746	Google Inc	Germany	5	1.0		Junior	4435.200000000001
747	1747	Netflix	USA	7	3.0	True	Middle	9251.06
748	1748	Google Inc	Australia	5	2.0	True	Middle	7929.48
749	1749	Netflix	Germany	8	3.0		Teamlead	8808.800000000001
750	1750	Netflix	USA	8	4.0		Teamlead	12303.199999999999
751	1751	Google Inc	Australia	5			Junior	5241.599999999999
752	1752	Netflix	Australia	5	1.0	True	Junior	7032.48
753	1753	Google Inc	USA	8	5.0		Teamlead	12230.4
754	1754	Google Inc	Australia	5			Junior	5241.599999999999
755	1755	Google Inc	Germany	7	1.0	True	Senior	8611.199999999999
756	1756	Netflix	Germany	6	3.0	True	Teamlead	10261.68
757	1757	Amazon	Germany	3	2.0	True	Middle	5677.32
758	1758	Google Inc	Australia	4	1.0		Middle	6364.8
759	1759	Amazon	Germany	7	3.0		Teamlead	9666.800000000001
760	1760	Netflix	Australia	5			Middle	6854.4
761	1761	Google Inc	Australia	3	3.0		Junior	5205.200000000001
762	1762	Amazon	Australia	7	1.0		Senior	8736.0
763	1763	Google Inc	Australia	5	2.0	True	Junior	7032.48
764	1764	Netflix	Australia	6	3.0	True	Teamlead	12127.439999999999
765	1765	Google Inc	Germany	5	2.0		Junior	5174.4
766	1766	Netflix	Australia	4			Middle	5834.400000000001
767	1767	Netflix	Germany	4	1.0	True	Middle	6756.48
768	1768	Amazon	Australia	5		True	Junior	5564.159999999999
769	1769	Google Inc	Germany	3	3.0	True	Middle	6150.43
770	1770	Google Inc	USA	6	1.0	True	Teamlead	13138.059999999998
771	1771	Amazon	USA	8	2.0		Teamlead	12230.4
772	1772	Google Inc	Australia	4		True	Junior	7032.48
773	1773	Google Inc	Germany	3		True	Junior	5100.4800000000005
774	1774	Amazon	Australia	4	2.0		Junior	5644.799999999998
775	1775	Google Inc	USA	7	2.0	True	Senior	12557.999999999998
776	1776	Amazon	Germany	3	1.0		Junior	4804.8
777	1777	Google Inc	Germany	6		True	Teamlead	12127.439999999999
778	1778	Google Inc	Australia	4			Middle	6854.4
779	1779	Amazon	Australia	4	1.0		Junior	5678.4
780	1780	Google Inc	Australia	5			Junior	5644.8
781	1781	Amazon	Germany	3		True	Middle	6150.43
782	1782	Google Inc	USA	7	4.0	True	Middle	9149.4
783	1783	Google Inc	Australia	3		True	Junior	5525.5199999999995
784	1784	Amazon	Australia	3	2.0	True	Junior	5525.5199999999995
785	1785	Google Inc	Germany	5			Middle	6283.2
786	1786	Netflix	Germany	7	2.0	True	Teamlead	9406.540000000003
787	1787	Amazon	Germany	3	2.0		Junior	4743.200000000001
788	1788	Netflix	Australia	7	1.0		Middle	6364.8
789	1789	Netflix	Germany	7	1.0	True	Teamlead	9406.540000000003
790	1790	Google Inc	Germany	3	1.0		Junior	5174.4
791	1791	Amazon	USA	8	5.0		Teamlead	13249.599999999999
792	1792	Google Inc	USA	3			Middle	6806.8
793	1793	Netflix	USA	8	4.0		Teamlead	13249.599999999999
794	1794	Netflix	USA	7	1.0		Teamlead	10410.400000000001
795	1795	Netflix	USA	5	1.0		Middle	6895.2
796	1796	Google Inc	Australia	3	3.0	True	Junior	5985.9800000000005
797	1797	Google Inc	USA	3	1.0		Middle	6806.8
798	1798	Google Inc	USA	4	1.0		Junior	6115.2
799	1799	Amazon	Germany	8	2.0		Teamlead	11356.8
800	1800	Netflix	USA	3	1.0	True	Middle	8386.95
801	1801	Netflix	Germany	3	1.0	True	Middle	5677.32
802	1802	Netflix	Germany	3	3.0		Junior	4404.400000000001
803	1803	Netflix	USA	3	3.0		Middle	5348.200000000002
804	1804	Amazon	USA	5	1.0	True	Junior	8114.399999999999
805	1805	Google Inc	Australia	4	1.0		Junior	5644.799999999998
806	1806	Netflix	Australia	7	2.0		Teamlead	10410.400000000001
807	1807	Netflix	USA	6			Senior	8788.0
808	1808	Netflix	Germany	6	2.0	True	Teamlead	12127.439999999999
809	1809	Google Inc	Germany	5	1.0		Middle	5834.4
810	1810	Google Inc	Australia	8	3.0		Teamlead	12303.199999999999
811	1811	Amazon	USA	4	1.0		Middle	6895.2
812	1812	Google Inc	Australia	4	1.0		Junior	6115.2
813	1813	Netflix	USA	3		True	Middle	6150.430000000001
814	1814	Amazon	USA	3	1.0		Junior	6036.799999999999
815	1815	Amazon	Australia	7	2.0		Middle	6364.8
816	1816	Netflix	Australia	4			Middle	7425.599999999999
817	1817	Google Inc	Germany	3	3.0		Middle	5385.6
818	1818	Google Inc	Australia	6	2.0	True	Teamlead	13060.32
819	1819	Google Inc	USA	4	2.0		Junior	6552.0
820	1820	Amazon	Germany	3			Junior	4804.8
821	1821	Google Inc	Australia	8	3.0		Teamlead	11356.8
822	1822	Amazon	Germany	4	1.0	True	Junior	6027.839999999999
823	1823	Amazon	Germany	6	3.0		Senior	8736.0
824	1824	Google Inc	Germany	4	2.0	True	Middle	6709.5599999999995
825	1825	Amazon	USA	7	4.0	True	Middle	9911.849999999999
826	1826	Netflix	Germany	5	1.0	True	Middle	6193.439999999999
827	1827	Google Inc	Germany	3	3.0	True	Junior	4675.4400000000005
828	1828	Amazon	USA	4			Middle	8568.0
829	1829	Google Inc	Australia	4	1.0	True	Junior	5564.159999999999
830	1830	Google Inc	USA	3	3.0	True	Junior	6446.44
831	1831	Google Inc	Germany	3	2.0	True	Junior	4675.4400000000005
832	1832	Google Inc	Australia	5			Junior	4838.4
833	1833	Google Inc	Australia	5	1.0		Junior	5644.8
834	1834	Amazon	Australia	6	2.0	True	Middle	8590.27
835	1835	Google Inc	USA	4	1.0	True	Junior	6530.159999999999
